municipio,nombre_municipio,localidad,nombre_localidad,ageb,ab_num_viviendas,ab_probability,c_mas_num_viviendas,c_mas_probability,c_num_viviendas,c_probability,c_menos_num_viviendas,c_menos_probability,d_mas_num_viviendas,d_mas_probability,d_num_viviendas,d_probability,e_num_viviendas,e_probability,nivel_predominante,num_viviendas,tamano_localidad,clave_ageb
97,Tlajomulco de Zúñiga,725,El Esquivel,0015,10,0.10101010101010101,31,0.31313131313131315,24,0.24242424242424243,20,0.20202020202020202,4,0.04040404040404041,8,0.08080808080808081,,,C+,99,250 a 499,1409707250015
97,Tlajomulco de Zúñiga,729,Las Varitas,2401,23,0.2804878048780488,31,0.3780487804878049,14,0.17073170731707318,11,0.13414634146341464,,,,,0,0.0,C+,82,250 a 499,1409707292401
97,Tlajomulco de Zúñiga,734,Ocotes [Granja],1066,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,D+,4,1 a 249,1409707341066
97,Tlajomulco de Zúñiga,737,El Basqueño,0104,,,,,,,,,,,,,,,,,1 a 249,1409707370104
97,Tlajomulco de Zúñiga,738,Pericos [Club Deportivo],2308,,,,,,,,,,,,,,,,,1 a 249,1409707382308
97,Tlajomulco de Zúñiga,743,Playas de Cajititlán [Fraccionamiento],0123,0,0.0,3,0.11538461538461539,6,0.23076923076923078,0,0.0,6,0.23076923076923078,8,0.3076923076923077,3,0.11538461538461539,D,26,1 a 249,1409707430123
97,Tlajomulco de Zúñiga,745,Keta [Granja los Negros],2416,,,0,0.0,0,0.0,,,0,0.0,,,3,0.42857142857142855,E,7,1 a 249,1409707452416
97,Tlajomulco de Zúñiga,750,Mi Ranchito,0104,,,,,,,,,,,,,,,,,1 a 249,1409707500104
97,Tlajomulco de Zúñiga,754,Rancho la Rosita,2416,0,0.0,,,,,,,4,0.26666666666666666,6,0.4,,,D,15,1 a 249,1409707542416
97,Tlajomulco de Zúñiga,756,Rancho los Colomos,2416,,,,,,,,,,,,,,,,,1 a 249,1409707562416
97,Tlajomulco de Zúñiga,760,Rancho Unión (La Redonda),3679,,,,,,,,,,,,,,,,,1 a 249,1409707603679
97,Tlajomulco de Zúñiga,762,El Rincón,0104,,,,,,,,,,,,,,,,,1 a 249,1409707620104
97,Tlajomulco de Zúñiga,763,Secundaria Técnica,0123,,,,,,,,,,,,,,,,,1 a 249,1409707630123
97,Tlajomulco de Zúñiga,765,Santa Olivia [Vivero],0104,,,,,,,,,,,,,,,,,1 a 249,1409707650104
97,Tlajomulco de Zúñiga,766,La Teja (Agua Amarilla),0602,,,,,,,,,,,,,,,,,1 a 249,1409707660602
97,Tlajomulco de Zúñiga,767,La Cajilota,0602,,,,,,,,,,,3,0.2727272727272727,0,0.0,D,11,1 a 249,1409707670602
97,Tlajomulco de Zúñiga,768,La Esperanza,0602,0,0.0,0,0.0,0,0.0,0,0.0,,,,,0,0.0,D,3,1 a 249,1409707680602
97,Tlajomulco de Zúñiga,769,Hamajasa,0602,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,E,3,1 a 249,1409707690602
97,Tlajomulco de Zúñiga,771,Potrero los Amadores,3541,0,0.0,0,0.0,,,0,0.0,3,0.5,,,0,0.0,D+,6,1 a 249,1409707713541
97,Tlajomulco de Zúñiga,772,La Reserva,0602,0,0.0,0,0.0,0,0.0,0,0.0,,,0,0.0,,,E,3,1 a 249,1409707720602
97,Tlajomulco de Zúñiga,773,El Tulito (El Tule),0602,,,,,,,,,,,,,,,,,1 a 249,1409707730602
97,Tlajomulco de Zúñiga,774,El Zapatito,0602,0,0.0,,,0,0.0,0,0.0,0,0.0,,,,,C+,4,1 a 249,1409707740602
97,Tlajomulco de Zúñiga,775,Colonia los Sauces,2308,5,0.034013605442176874,10,0.06802721088435375,23,0.1564625850340136,23,0.1564625850340136,24,0.16326530612244897,48,0.32653061224489793,14,0.09523809523809523,D,147,500 a 999,1409707752308
97,Tlajomulco de Zúñiga,777,Rancho Alegre [Fraccionamiento],1780,37,0.0277569392348087,135,0.10127531882970743,273,0.204801200300075,318,0.2385596399099775,263,0.1972993248312078,295,0.2213053263315829,12,0.00900225056264066,C-,1333,"10,000 a 14,999",1409707771780
97,Tlajomulco de Zúñiga,777,Rancho Alegre [Fraccionamiento],2365,5,0.003125,40,0.025,123,0.076875,194,0.12125,271,0.169375,750,0.46875,217,0.135625,D,1600,"10,000 a 14,999",1409707772365
97,Tlajomulco de Zúñiga,777,Rancho Alegre [Fraccionamiento],244A,3,0.009523809523809525,5,0.015873015873015872,13,0.04126984126984127,42,0.13333333333333333,48,0.1523809523809524,150,0.47619047619047616,54,0.17142857142857143,D,315,"10,000 a 14,999",140970777244A
97,Tlajomulco de Zúñiga,783,Autódromo Guadalajara,2308,0,0.0,0,0.0,0,0.0,,,0,0.0,,,0,0.0,D,3,1 a 249,1409707832308
97,Tlajomulco de Zúñiga,784,Corrales la Presa (Valle de la Amistad),2308,,,,,,,,,,,,,,,,,1 a 249,1409707842308
97,Tlajomulco de Zúñiga,787,Lienzo Charro San Miguel,2308,0,0.0,0,0.0,,,,,0,0.0,,,0,0.0,D,3,1 a 249,1409707872308
97,Tlajomulco de Zúñiga,789,Rancho de Domingo Sánchez,3679,,,,,,,,,,,,,,,,,1 a 249,1409707893679
97,Tlajomulco de Zúñiga,790,Rancho Divisadero,2308,0,0.0,0,0.0,0,0.0,,,,,0,0.0,0,0.0,C-,3,1 a 249,1409707902308
97,Tlajomulco de Zúñiga,791,Rancho el Conejo,2308,,,,,,,,,,,,,,,,,1 a 249,1409707912308
97,Tlajomulco de Zúñiga,792,Rancho el Tigre (Camino a las Ánimas),2308,0,0.0,0,0.0,0,0.0,,,,,,,,,D+,5,1 a 249,1409707922308
97,Tlajomulco de Zúñiga,793,Rancho los Mangos (Los Cedazos),3679,,,,,,,,,,,,,,,,,1 a 249,1409707933679
97,Tlajomulco de Zúñiga,795,Rancho Santa Clemencia,2308,0,0.0,,,,,,,0,0.0,3,0.375,0,0.0,D,8,1 a 249,1409707952308
97,Tlajomulco de Zúñiga,798,Rancho Santa Fe,0123,,,,,,,,,,,,,,,,,1 a 249,1409707980123
97,Tlajomulco de Zúñiga,799,Transformaciones Eva,2308,,,,,,,,,,,,,,,,,1 a 249,1409707992308
97,Tlajomulco de Zúñiga,800,Balcones de la Calera,059A,32,0.1893491124260355,41,0.24260355029585798,31,0.1834319526627219,32,0.1893491124260355,15,0.08875739644970414,16,0.09467455621301775,,,C+,169,500 a 999,140970800059A
97,Tlajomulco de Zúñiga,801,El Melón (El Arroyo Hondo),059A,0,0.0,,,0,0.0,0,0.0,,,5,0.625,,,D,8,1 a 249,140970801059A
97,Tlajomulco de Zúñiga,802,El Pandillo,059A,0,0.0,,,,,,,0,0.0,3,0.42857142857142855,0,0.0,D,7,1 a 249,140970802059A
97,Tlajomulco de Zúñiga,803,La Peña,059A,,,,,,,,,,,,,,,,,1 a 249,140970803059A
97,Tlajomulco de Zúñiga,806,Los Sauces,059A,,,,,,,,,,,,,,,,,1 a 249,140970806059A
97,Tlajomulco de Zúñiga,807,El Capiri,2308,,,,,,,,,,,,,,,,,1 a 249,1409708072308
97,Tlajomulco de Zúñiga,808,La Sauceda,2308,,,,,,,,,,,,,,,,,1 a 249,1409708082308
97,Tlajomulco de Zúñiga,809,El Guayabo (El Chilar),0104,3,0.14285714285714285,0,0.0,,,3,0.14285714285714285,5,0.23809523809523808,7,0.3333333333333333,,,D,21,1 a 249,1409708090104
97,Tlajomulco de Zúñiga,811,Saritas [Granja],0104,,,0,0.0,0,0.0,,,,,3,0.42857142857142855,0,0.0,D,7,1 a 249,1409708110104
97,Tlajomulco de Zúñiga,813,La Playa,0104,,,,,,,5,0.18518518518518517,6,0.2222222222222222,9,0.3333333333333333,3,0.1111111111111111,D,27,1 a 249,1409708130104
97,Tlajomulco de Zúñiga,814,Las Avestruces,0104,,,,,,,,,,,,,,,,,1 a 249,1409708140104
97,Tlajomulco de Zúñiga,818,Rancho Luisiana,0104,0,0.0,0,0.0,,,,,,,0,0.0,0,0.0,D+,3,1 a 249,1409708180104
97,Tlajomulco de Zúñiga,819,Manuel Ornelas [Granja],059A,,,,,,,,,,,,,,,,,1 a 249,140970819059A
97,Tlajomulco de Zúñiga,822,Hacienda Santa Fe,1526,72,0.044803982576229,182,0.1132545115121344,313,0.19477286869943994,368,0.22899813316739265,328,0.20410703173615433,324,0.2016179215930305,20,0.012445550715619166,C-,1607,"100,000 a 249,999",1409708221526
97,Tlajomulco de Zúñiga,822,Hacienda Santa Fe,1530,112,0.03125872174155735,404,0.11275467485347475,799,0.22299748813843148,923,0.2576053586380128,693,0.19341334077588612,617,0.1722020653084008,35,0.009768350544236673,C-,3583,"100,000 a 249,999",1409708221530
97,Tlajomulco de Zúñiga,822,Hacienda Santa Fe,1545,17,0.011401743796109993,100,0.0670690811535882,262,0.17572099262240107,351,0.23541247484909456,326,0.21864520456069753,414,0.2776659959758551,21,0.014084507042253521,D,1491,"100,000 a 249,999",1409708221545
97,Tlajomulco de Zúñiga,822,Hacienda Santa Fe,155A,16,0.015340364333652923,60,0.05752636625119847,162,0.15532118887823587,260,0.24928092042186,248,0.23777564717162034,277,0.26558005752636626,20,0.019175455417066157,D,1043,"100,000 a 249,999",140970822155A
97,Tlajomulco de Zúñiga,822,Hacienda Santa Fe,1564,39,0.022209567198177675,131,0.0746013667425968,330,0.18792710706150342,448,0.255125284738041,402,0.22892938496583143,389,0.2215261958997722,17,0.00968109339407745,C-,1756,"100,000 a 249,999",1409708221564
97,Tlajomulco de Zúñiga,822,Hacienda Santa Fe,1579,17,0.015097690941385435,94,0.08348134991119005,206,0.18294849023090587,276,0.24511545293072823,256,0.22735346358792186,251,0.22291296625222023,26,0.023090586145648313,C-,1126,"100,000 a 249,999",1409708221579
97,Tlajomulco de Zúñiga,822,Hacienda Santa Fe,1583,30,0.021536252692031587,100,0.07178750897343862,236,0.16941852117731515,309,0.22182340272792533,339,0.24335965541995694,354,0.2541277817659727,25,0.017946877243359655,D,1393,"100,000 a 249,999",1409708221583
97,Tlajomulco de Zúñiga,822,Hacienda Santa Fe,1598,18,0.012996389891696752,91,0.06570397111913358,220,0.1588447653429603,360,0.259927797833935,330,0.23826714801444043,348,0.2512635379061372,18,0.012996389891696752,C-,1385,"100,000 a 249,999",1409708221598
97,Tlajomulco de Zúñiga,822,Hacienda Santa Fe,1600,33,0.03806228373702422,150,0.17301038062283736,220,0.2537485582468281,208,0.23990772779700115,137,0.1580161476355248,112,0.12918108419838523,7,0.008073817762399077,C,867,"100,000 a 249,999",1409708221600
97,Tlajomulco de Zúñiga,822,Hacienda Santa Fe,1615,6,0.008620689655172414,43,0.0617816091954023,110,0.15804597701149425,169,0.24281609195402298,163,0.23419540229885058,186,0.2672413793103448,19,0.027298850574712645,D,696,"100,000 a 249,999",1409708221615
97,Tlajomulco de Zúñiga,822,Hacienda Santa Fe,1899,4,0.00583941605839416,32,0.04671532846715328,105,0.15328467153284672,167,0.24379562043795622,179,0.2613138686131387,187,0.272992700729927,11,0.016058394160583942,D,685,"100,000 a 249,999",1409708221899
97,Tlajomulco de Zúñiga,822,Hacienda Santa Fe,1901,6,0.011450381679389313,39,0.07442748091603053,79,0.15076335877862596,125,0.2385496183206107,116,0.22137404580152673,154,0.29389312977099236,5,0.009541984732824428,D,524,"100,000 a 249,999",1409708221901
97,Tlajomulco de Zúñiga,822,Hacienda Santa Fe,1916,3,0.0029411764705882353,50,0.049019607843137254,156,0.15294117647058825,241,0.23627450980392156,259,0.25392156862745097,290,0.28431372549019607,21,0.020588235294117647,D,1020,"100,000 a 249,999",1409708221916
97,Tlajomulco de Zúñiga,822,Hacienda Santa Fe,1920,4,0.00425531914893617,41,0.043617021276595745,141,0.15,207,0.22021276595744682,233,0.2478723404255319,296,0.3148936170212766,18,0.019148936170212766,D,940,"100,000 a 249,999",1409708221920
97,Tlajomulco de Zúñiga,822,Hacienda Santa Fe,1935,8,0.007561436672967864,48,0.045368620037807186,167,0.15784499054820417,225,0.21266540642722118,294,0.277882797731569,303,0.28638941398865786,13,0.012287334593572778,D,1058,"100,000 a 249,999",1409708221935
