folio_vivienda,folio_habitante,parentesco,jefe_hogar_asignacion_artificial,jefe_hogar_fuente,edad,sexo_nacimiento,estado_civil,personas_en_vivienda,tenencia_vivienda,ingreso_mensual_hogar,n_autos_camionetas,tiene_internet,weekend_mode_auto_particular,weekend_mode_camion_autobus,weekend_mode_a_pie,salio_casa_ayer,weekend_dest_visitar,weekend_dest_compras_bienes_servicios,centralidad,ageb,escolaridad,ultimo_estudio_jefe_hogar,prob_education_no_estudio,prob_education_primaria_completa,prob_education_secundaria_completa,prob_education_carrera_tecnica,prob_education_preparatoria_completa,prob_education_licenciatura_completa,prob_education_posgrado,puntos_ultimo_estudio_jefe_hogar,modelo_puntos_ultimo_estudio_jefe_hogar
17614,2,Hijo,Hijo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17614,3,Jefe del hogar,Jefe del hogar,observado,31.0,Hombres,Casado,3,Propia,No quiso responder,0,Sí,Sí,Sí,No,Sí,Sí,Sí,51F,1409700150960,Licenciatura o profesional,Licenciatura Completa,0.0,0.0,0.0,0.0,0.0,1.0,0.0,59,59.0
17615,1,Cónyuge,Cónyuge,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17615,2,Jefe del hogar,Jefe del hogar,observado,61.0,Mujeres,Casado,4,Propia,No quiso responder,1,Sí,No,No,No,Sí,Sí,No,51F,1409700150227,,,0.04756654261989781,0.2107609389321748,0.2811070403085939,0.08708266735636973,0.17095814713448404,0.17816090796004383,0.024363755688435886,,26.57948117879582
17615,3,Hijo,Hijo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17616,1,Jefe del hogar,Jefe del hogar,observado,67.0,Hombres,Casado,3,Rentada,No quiso responder,0,Sí,Sí,No,Sí,Sí,Sí,No,51F,140970123,Licenciatura o profesional,Licenciatura Completa,0.0,0.0,0.0,0.0,0.0,1.0,0.0,59,59.0
17616,2,Cónyuge,Cónyuge,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17616,3,Hijo,Hijo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17617,1,Jefe del hogar,Jefe del hogar,observado,61.0,Mujeres,Soltero,1,Propia,No sabe,0,No,No,No,Sí,Sí,No,Sí,51F,1409700150227,Primaria,Primaria Completa,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11,11.0
17618,1,Cónyuge,Cónyuge,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17618,2,Jefe del hogar,Jefe del hogar,observado,22.0,Hombres,Unión libre,3,Propia,No quiso responder,2,Sí,Sí,No,No,Sí,Sí,No,51F,1409700150960,Preparatoria o bachillerato,Preparatoria Completa,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27,27.0
17619,1,Jefe del hogar,Jefe del hogar,observado,60.0,Mujeres,Viudo,4,Propia,No quiso responder,1,Sí,Sí,No,Sí,No,Sí,Sí,52,1407000200613,Secundaria,Secundaria Completa,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18,18.0
17619,2,Hijo,Hijo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17619,3,Otro parentesco,Otro parentesco,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17620,1,Jefe del hogar,Jefe del hogar,observado,24.0,Hombres,Casado,4,Rentada,No quiso responder,0,Sí,No,Sí,Sí,Sí,No,Sí,59,1409700050335,,,0.008039705511994422,0.07585207969119685,0.34376068092849815,0.08236260683826316,0.37452788168632195,0.10889244692252865,0.00656459842119678,,26.011303130357796
17620,2,Cónyuge,Cónyuge,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17620,3,Hijo,Hijo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17620,4,Jefe del hogar,Jefe del hogar,observado,42.0,Hombres,Casado,4,Rentada,No quiso responder,0,Sí,Sí,Sí,No,Sí,No,No,59,1409700050335,Preparatoria o bachillerato,Preparatoria Completa,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27,27.0
17621,1,Jefe del hogar,Jefe del hogar,observado,41.0,Mujeres,Soltero,4,Propia,"$3,001 y $7,000",0,No,Sí,Sí,Sí,Sí,Sí,Sí,51F,1409700312774,Licenciatura o profesional,Licenciatura Completa,0.0,0.0,0.0,0.0,0.0,1.0,0.0,59,59.0
17621,2,Hijo,Hijo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17621,3,Otro parentesco,Otro parentesco,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17622,1,Compañero,Compañero,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17622,2,Compañero,Jefe del hogar,artificial_mayor_edad,30.0,Hombres,Soltero,2,Propia,No quiso responder,0,Sí,No,Sí,Sí,Sí,Sí,Sí,51F,1409700150960,,,0.008049084676678217,0.06431532849881015,0.3110294322793946,0.08370930859152963,0.37131138081345944,0.15400933619539994,0.007576128944727952,,27.987241569915074
17623,1,Jefe del hogar,Jefe del hogar,observado,56.0,Mujeres,Divorciado,1,Propia,No quiso responder,0,No,No,Sí,Sí,Sí,No,Sí,51F,140970123,Preparatoria o bachillerato,Preparatoria Completa,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27,27.0
17624,1,Jefe del hogar,Jefe del hogar,observado,47.0,Mujeres,Casado,3,Propia,No quiso responder,2,Sí,Sí,Sí,Sí,Sí,Sí,Sí,51F,140970123,Preparatoria o bachillerato,Preparatoria Completa,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27,27.0
17624,2,Cónyuge,Cónyuge,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17624,3,Hijo,Hijo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17625,1,Cónyuge,Cónyuge,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17625,2,Jefe del hogar,Jefe del hogar,observado,44.0,Hombres,Casado,3,Hipotecada,No quiso responder,0,No,No,No,Sí,Sí,Sí,No,51F,140970123,,,0.009488860241144202,0.08049448665116074,0.360743533578949,0.07161102455343482,0.2927938387500202,0.1765503972173168,0.008317859007974212,,28.054801620062893
17625,3,Hijo,Hijo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17626,1,Jefe del hogar,Jefe del hogar,observado,27.0,Hombres,Casado,5,Prestada,No quiso responder,0,Sí,Sí,Sí,No,Sí,Sí,Sí,51F,1409700312774,Licenciatura o profesional,Licenciatura Completa,0.0,0.0,0.0,0.0,0.0,1.0,0.0,59,59.0
17627,1,Jefe del hogar,Jefe del hogar,observado,65.0,Hombres,Casado,3,Propia,No sabe,0,Sí,No,No,Sí,Sí,No,No,51F,1409700150227,Primaria,Primaria Completa,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11,11.0
17627,2,Cónyuge,Cónyuge,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17627,3,Nieto,Nieto,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17628,1,Jefe del hogar,Jefe del hogar,observado,70.0,Hombres,Casado,3,Propia,No quiso responder,2,Sí,Sí,No,No,No,Sí,No,51F,1409700150960,Licenciatura o profesional,Licenciatura Completa,0.0,0.0,0.0,0.0,0.0,1.0,0.0,59,59.0
17628,2,Cónyuge,Cónyuge,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17628,3,Hijo,Hijo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17629,1,Jefe del hogar,Jefe del hogar,observado,61.0,Hombres,Casado,4,Rentada,No quiso responder,1,Sí,No,Sí,No,No,Sí,Sí,51F,1409700312774,,,0.03352760596393395,0.18146115032409477,0.27540506673706394,0.07916849862787191,0.15679473579490005,0.2591667348801192,0.014476207672016133,,29.529012199783956
17629,2,Cónyuge,Cónyuge,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17629,3,Nieto,Nieto,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17629,4,Hijo,Hijo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17630,1,Hijo,Hijo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17630,2,Jefe del hogar,Jefe del hogar,observado,67.0,Mujeres,Viudo,3,Propia,"$7,001 y $10,000",0,Sí,No,Sí,No,Sí,Sí,Sí,24A,1412000012488,Primaria,Primaria Completa,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11,11.0
17630,3,Jefe del hogar,Jefe del hogar,observado,28.0,Mujeres,Casado,3,Propia,"$7,001 y $10,000",0,Sí,No,Sí,Sí,Sí,No,Sí,24A,1412000012488,Preparatoria o bachillerato,Preparatoria Completa,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27,27.0
17631,1,Cónyuge,Cónyuge,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17631,2,Jefe del hogar,Jefe del hogar,observado,40.0,Hombres,Casado,2,Hipotecada,No quiso responder,0,No,No,Sí,Sí,Sí,Sí,Sí,59,1409700050335,,,0.008823863296282148,0.07894847739603443,0.3627287984744751,0.07505639761506007,0.27597500062430885,0.19115330843121645,0.00731415416262297,,28.474922087164373
17632,1,Cónyuge,Cónyuge,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17632,2,Jefe del hogar,Jefe del hogar,observado,70.0,Mujeres,Casado,7,Propia,No quiso responder,1,Sí,Sí,No,Sí,Sí,Sí,No,51F,1409700150227,,,0.04101773775261399,0.10833670767847471,0.20019469930076855,0.07144566843388064,0.11947847301921401,0.4166474583311257,0.0428792554839225,,37.89131427504492
17632,3,Hijo,Hijo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17632,4,Nieto,Nieto,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17632,5,Nieto,Nieto,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17632,6,Nieto,Nieto,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17632,7,Nieto,Nieto,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17633,1,Jefe del hogar,Jefe del hogar,observado,30.0,Mujeres,Soltero,4,Rentada,No quiso responder,0,Sí,No,Sí,Sí,Sí,Sí,No,51F,140970123,Preparatoria o bachillerato,Preparatoria Completa,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27,27.0
17633,2,Hijo,Hijo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17633,3,Hijo,Hijo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17633,4,Hijo,Hijo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17634,1,Cónyuge,Cónyuge,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17634,2,Otro parentesco,Otro parentesco,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17634,3,Jefe del hogar,Jefe del hogar,observado,42.0,Hombres,Casado,3,Propia,No quiso responder,1,Sí,Sí,Sí,No,Sí,Sí,Sí,51F,1409700150960,Licenciatura o profesional,Licenciatura Completa,0.0,0.0,0.0,0.0,0.0,1.0,0.0,59,59.0
17635,1,Cónyuge,Cónyuge,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17635,2,Jefe del hogar,Jefe del hogar,observado,44.0,Hombres,Casado,5,Propia,No quiso responder,0,Sí,Sí,Sí,Sí,Sí,Sí,No,51F,1409700312789,,,0.008270203815405688,0.062229428053390726,0.36743720887530135,0.08690811249541605,0.22119946017702827,0.2356146838757914,0.018340902707666588,,30.729908559340405
17635,3,Hijo,Hijo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17635,4,Hijo,Hijo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17635,5,Hijo,Hijo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17636,1,Jefe del hogar,Jefe del hogar,observado,77.0,Hombres,Casado,2,Propia,"$3,001 y $7,000",0,No,No,Sí,Sí,Sí,Sí,Sí,51F,1409700312774,Licenciatura o profesional,Licenciatura Completa,0.0,0.0,0.0,0.0,0.0,1.0,0.0,59,59.0
17636,2,Cónyuge,Cónyuge,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17637,1,Cónyuge,Cónyuge,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17637,2,Jefe del hogar,Jefe del hogar,observado,52.0,Hombres,Casado,3,Propia,No quiso responder,0,No,No,No,Sí,Sí,No,No,51F,140970123,,,0.009432488062796436,0.19005373808689868,0.3532429095750295,0.07012207930642816,0.25837747627922847,0.10952258136259087,0.00924872732702782,,24.28593729808366
17637,3,Jefe del hogar,Jefe del hogar,observado,31.0,Mujeres,Casado,3,Propia,No quiso responder,0,No,Sí,Sí,Sí,Sí,Sí,Sí,51F,140970123,Primaria,Primaria Completa,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11,11.0
17638,1,Jefe del hogar,Jefe del hogar,observado,69.0,Hombres,Casado,2,Propia,No quiso responder,1,No,Sí,No,No,Sí,No,Sí,51F,1409700150960,Licenciatura o profesional,Licenciatura Completa,0.0,0.0,0.0,0.0,0.0,1.0,0.0,59,59.0
17638,2,Cónyuge,Cónyuge,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17639,1,Cónyuge,Cónyuge,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17639,2,Jefe del hogar,Jefe del hogar,observado,37.0,Hombres,Casado,5,Rentada,No sabe,0,Sí,No,No,Sí,Sí,No,No,51F,1409700150227,Secundaria,Secundaria Completa,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18,18.0
17639,3,Hijo,Hijo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17639,4,Hijo,Hijo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17639,5,Hijo,Hijo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17640,1,Jefe del hogar,Jefe del hogar,observado,38.0,Mujeres,Casado,2,Propia,No quiso responder,1,Sí,Sí,Sí,Sí,Sí,Sí,Sí,51F,140970123,Preparatoria o bachillerato,Preparatoria Completa,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27,27.0
17640,2,Cónyuge,Cónyuge,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17641,1,Jefe del hogar,Jefe del hogar,observado,38.0,Mujeres,Soltero,1,Propia,No quiso responder,1,Sí,Sí,Sí,No,Sí,Sí,Sí,51F,1409700150960,Licenciatura o profesional,Licenciatura Completa,0.0,0.0,0.0,0.0,0.0,1.0,0.0,59,59.0
17642,1,Jefe del hogar,Jefe del hogar,observado,38.0,Hombres,Casado,5,Propia,"$7,001 y $10,000",0,Sí,No,Sí,Sí,Sí,Sí,No,24A,1412000012488,Normal básica,Carrera técnica,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23,23.0
17642,2,Cónyuge,Cónyuge,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17642,3,Hijo,Hijo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17642,4,Hijo,Hijo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17642,5,Otro parentesco,Otro parentesco,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17643,1,Jefe del hogar,Jefe del hogar,observado,77.0,Hombres,Viudo,7,Hipotecada,No quiso responder,0,No,No,Sí,No,No,Sí,Sí,51F,1409700312774,,,0.08859551081256783,0.3490119400209025,0.2469595435138405,0.05658983222789941,0.10369810249260523,0.15064674853823112,0.004498322393953509,,21.656333599262766
17644,1,Cónyuge,Cónyuge,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17644,2,Jefe del hogar,Jefe del hogar,observado,28.0,Hombres,Unión libre,2,Propia,No quiso responder,0,No,No,Sí,Sí,Sí,Sí,Sí,51F,1409700150960,,,0.008416284884895021,0.07530180995366079,0.3849686452789962,0.07158950717521431,0.32318243646892714,0.12861956338257127,0.007921752855735133,,26.39214320651236
17645,1,Nieto,Nieto,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17645,2,Jefe del hogar,Jefe del hogar,observado,70.0,Hombres,Casado,3,Propia,No quiso responder,2,Sí,Sí,No,No,Sí,Sí,No,51F,1409700150960,Secundaria,Secundaria Completa,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18,18.0
17645,3,Cónyuge,Cónyuge,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17646,1,Jefe del hogar,Jefe del hogar,observado,70.0,Hombres,Soltero,4,Prestada,No quiso responder,0,Sí,Sí,No,Sí,Sí,Sí,No,51F,140970123,Licenciatura o profesional,Licenciatura Completa,0.0,0.0,0.0,0.0,0.0,1.0,0.0,59,59.0
17646,2,Hijo,Hijo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17646,3,Otro parentesco,Otro parentesco,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17646,4,Cónyuge,Cónyuge,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17647,1,Cónyuge,Jefe del hogar,artificial_mayor_edad,47.0,Hombres,Casado,3,Propia,"$10,001 y $15,000",1,Sí,Sí,Sí,Sí,Sí,Sí,No,52,1407000200613,Preparatoria o bachillerato,Preparatoria Completa,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27,27.0
17647,2,Cónyuge,Cónyuge,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17648,1,Cónyuge,Cónyuge,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17648,2,Jefe del hogar,Jefe del hogar,observado,28.0,Hombres,Unión libre,3,Hipotecada,No quiso responder,1,No,Sí,No,Sí,Sí,No,Sí,51F,140970123,Licenciatura o profesional,Licenciatura Completa,0.0,0.0,0.0,0.0,0.0,1.0,0.0,59,59.0
17649,1,Jefe del hogar,Jefe del hogar,observado,45.0,Hombres,Separado,1,Hipotecada,No quiso responder,0,No,Sí,No,No,Sí,Sí,No,51F,1409700312774,Licenciatura o profesional,Licenciatura Completa,0.0,0.0,0.0,0.0,0.0,1.0,0.0,59,59.0
17650,1,Jefe del hogar,Jefe del hogar,observado,61.0,Hombres,Casado,2,Propia,No quiso responder,0,Sí,Sí,Sí,Sí,Sí,No,Sí,51F,140970123,Primaria,Primaria Completa,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11,11.0
17650,2,Cónyuge,Cónyuge,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17651,1,Jefe del hogar,Jefe del hogar,observado,36.0,Hombres,Casado,4,Prestada,"$3,001 y $7,000",0,No,No,Sí,Sí,Sí,Sí,Sí,51F,1409700312774,Licenciatura o profesional,Licenciatura Completa,0.0,0.0,0.0,0.0,0.0,1.0,0.0,59,59.0
17651,2,Cónyuge,Cónyuge,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17652,1,Jefe del hogar,Jefe del hogar,observado,68.0,Hombres,Viudo,1,Propia,No quiso responder,1,Sí,Sí,No,Sí,Sí,Sí,Sí,51F,140970123,Licenciatura o profesional,Licenciatura Completa,0.0,0.0,0.0,0.0,0.0,1.0,0.0,59,59.0
17653,1,Jefe del hogar,Jefe del hogar,observado,61.0,Hombres,Casado,2,Propia,"$7,001 y $10,000",0,No,No,No,Sí,Sí,No,Sí,54,140440011,Secundaria,Secundaria Completa,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18,18.0
17653,2,Cónyuge,Cónyuge,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17654,1,Jefe del hogar,Jefe del hogar,observado,49.0,Hombres,Viudo,1,Propia,"$7,001 y $10,000",0,Sí,Sí,No,No,Sí,Sí,No,24A,1412000012488,Licenciatura o profesional,Licenciatura Completa,0.0,0.0,0.0,0.0,0.0,1.0,0.0,59,59.0
17655,1,Jefe del hogar,Jefe del hogar,observado,38.0,Hombres,Casado,4,Propia,"$7,001 y $10,000",0,Sí,No,Sí,Sí,Sí,Sí,No,24A,1412000012488,Preparatoria o bachillerato,Preparatoria Completa,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27,27.0
17655,2,Cónyuge,Cónyuge,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17655,3,Hijo,Hijo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17655,4,Cónyuge,Cónyuge,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17656,1,Jefe del hogar,Jefe del hogar,observado,44.0,Mujeres,Soltero,2,Hipotecada,No quiso responder,0,No,Sí,No,Sí,Sí,No,Sí,51F,140970123,Licenciatura o profesional,Licenciatura Completa,0.0,0.0,0.0,0.0,0.0,1.0,0.0,59,59.0
17656,2,Hijo,Hijo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17657,1,Jefe del hogar,Jefe del hogar,observado,81.0,Mujeres,Viudo,2,Rentada,No quiso responder,1,Sí,Sí,No,Sí,Sí,Sí,No,51F,140970123,,,0.04890717020197316,0.10007316582337422,0.09151897618219298,0.04381189267586481,0.06908743524430273,0.6234451314694702,0.023156228402821985,,44.37272284941627
17657,2,Hijo,Hijo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17658,1,Jefe del hogar,Jefe del hogar,observado,73.0,Hombres,Viudo,1,Propia,"$1,501 y $3,000",0,No,No,Sí,Sí,Sí,Sí,Sí,51F,1409700312774,Licenciatura o profesional,Licenciatura Completa,0.0,0.0,0.0,0.0,0.0,1.0,0.0,59,59.0
17659,1,Jefe del hogar,Jefe del hogar,observado,58.0,Hombres,Soltero,1,Propia,Sin ingresos,0,No,No,Sí,Sí,Sí,No,No,51F,1409700150960,Primaria,Primaria Completa,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11,11.0
17660,1,Jefe del hogar,Jefe del hogar,observado,53.0,Mujeres,Separado,5,Propia,No quiso responder,2,Sí,Sí,No,Sí,Sí,No,No,54,140440011,Secundaria,Secundaria Completa,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18,18.0
17660,2,Otro parentesco,Otro parentesco,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17660,3,Hijo,Hijo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17660,4,Nieto,Nieto,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17660,5,Nieto,Nieto,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17661,1,Jefe del hogar,Jefe del hogar,observado,61.0,Hombres,Casado,4,Propia,"$10,001 y $15,000",1,No,Sí,No,No,Sí,No,Sí,04,140440026,Secundaria,Secundaria Completa,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18,18.0
17661,2,Cónyuge,Cónyuge,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17661,3,Hijo,Hijo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17662,1,Cónyuge,Cónyuge,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17662,2,Jefe del hogar,Jefe del hogar,observado,31.0,Mujeres,Casado,5,Propia,No quiso responder,0,Sí,No,Sí,Sí,Sí,Sí,No,51F,1409700150227,,,0.009731910679453342,0.06576346201291303,0.38061455453243276,0.07588353661803977,0.38801341456529426,0.07310906817337572,0.0068840534184910025,,24.6947231620046
17662,3,Nieto,Nieto,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17663,1,Jefe del hogar,Jefe del hogar,observado,70.0,Hombres,Viudo,4,Propia,No quiso responder,1,Sí,Sí,No,Sí,Sí,Sí,No,51F,1409700312789,,,0.030349830169157956,0.11382598671961267,0.16244211707554668,0.07083519882091374,0.11170077147233372,0.4647435029166915,0.04610259282574376,,40.15976142618262
17663,2,Hijo,Hijo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17663,3,Cónyuge,Cónyuge,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17663,4,Hijo,Hijo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17664,1,Jefe del hogar,Jefe del hogar,observado,61.0,Hombres,Casado,5,Propia,"$7,001 y $10,000",0,Sí,No,Sí,Sí,Sí,No,Sí,24A,1412000012488,No sabe,,0.028249981456640056,0.23376434786845388,0.34671583672014317,0.08269936579784713,0.22943649155748785,0.07164925274405604,0.0074847238553719594,,21.77267101252415
17664,2,Cónyuge,Cónyuge,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17664,3,Hijo,Hijo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17664,4,Otro parentesco,Otro parentesco,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17665,1,Cónyuge,Jefe del hogar,artificial_mayor_edad,44.0,Hombres,Casado,7,Propia,No sabe,0,Sí,No,No,Sí,Sí,No,No,51F,1409700150227,Secundaria,Secundaria Completa,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18,18.0
17665,2,Cónyuge,Cónyuge,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17665,3,Hijo,Hijo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17665,4,Hijo,Hijo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17665,5,Sin parentesco,Sin parentesco,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17665,6,Hijo,Hijo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17665,7,Hijo,Hijo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17666,1,Jefe del hogar,Jefe del hogar,observado,67.0,Mujeres,Casado,4,Propia,No quiso responder,1,Sí,Sí,Sí,Sí,Sí,Sí,Sí,51F,140970123,Secundaria,Secundaria Completa,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18,18.0
17666,2,Cónyuge,Cónyuge,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17666,3,Hijo,Hijo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17666,4,Hijo,Hijo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17667,1,Jefe del hogar,Jefe del hogar,observado,60.0,Mujeres,Viudo,3,Propia,No quiso responder,1,Sí,Sí,No,Sí,Sí,No,Sí,51F,140970123,Primaria,Primaria Completa,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11,11.0
17667,2,Hijo,Hijo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17668,1,Cónyuge,Cónyuge,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17668,2,Jefe del hogar,Jefe del hogar,observado,43.0,Mujeres,Casado,6,Propia,No quiso responder,0,Sí,No,Sí,Sí,Sí,Sí,Sí,51F,1409700150227,,,0.009454646186500739,0.09312169734414615,0.4230746767594502,0.08309173707656499,0.285408675248274,0.09891388556090135,0.006934681824162565,,24.6821942400671
17668,3,Hijo,Hijo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17668,4,Hijo,Hijo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17668,5,Hijo,Hijo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17668,6,Hijo,Hijo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17669,1,Jefe del hogar,Jefe del hogar,observado,73.0,Mujeres,Viudo,2,Propia,"$15,001 y $25,000",0,No,Sí,No,Sí,Sí,Sí,No,52,1407000200613,Primaria,Primaria Completa,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11,11.0
17669,2,Nieto,Nieto,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17670,1,Cónyuge,Cónyuge,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17670,2,Jefe del hogar,Jefe del hogar,observado,31.0,Hombres,Unión libre,3,Prestada,No quiso responder,0,Sí,No,No,Sí,Sí,Sí,No,51F,140970123,,,0.008677784643552048,0.0666055074301692,0.3640847722556461,0.06482470185118906,0.3573607220908153,0.13083963510358843,0.007606876625039836,,26.792017105602955
17670,3,Hijo,Hijo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17671,1,Jefe del hogar,Jefe del hogar,observado,57.0,Mujeres,Viudo,4,Propia,"$3,001 y $7,000",0,No,Sí,Sí,Sí,Sí,Sí,No,24A,1412000012488,Primaria,Primaria Completa,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11,11.0
17671,2,Hijo,Hijo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17671,3,Nieto,Nieto,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17671,4,Nieto,Nieto,,,,,,,,,,,,,,,,,,,,,,,,,,,,
