folio_vivienda,fecha,municipio,ageb,centralidad,problema_movilidad_principal,problema_tp_principal,personas_en_vivienda,tenencia_vivienda,ingreso_mensual_hogar,n_autos_camionetas,n_motos,n_bicicletas,donde_estacionan,informante_principal,tiene_internet,dispuesto_participar_futuro,ponderador,ultimo_estudio_jefe_hogar,prob_education_no_estudio,prob_education_primaria_completa,prob_education_secundaria_completa,prob_education_carrera_tecnica,prob_education_preparatoria_completa,prob_education_licenciatura_completa,prob_education_posgrado,puntos_ultimo_estudio_jefe_hogar,modelo_puntos_ultimo_estudio_jefe_hogar,puntos_internet,puntos_numero_autos_camionetas,ingreso_hogar,educacion_jefe,edad_jefe,sexo_jefe,prob_workers_0,prob_workers_1,prob_workers_2,prob_workers_3,prob_workers_4_mas,prob_bathrooms_0,prob_bathrooms_1,prob_bathrooms_2_mas,prob_rooms_1,prob_rooms_2,prob_rooms_3,prob_rooms_4_mas,modelo_puntos_14_anos_trabajo_mes,modelo_puntos_banos_completos,modelo_puntos_cuartos_dormir,puntos_amai_total,nivel_socioeconomico_amai,prob_nse_micro_e,prob_nse_micro_d,prob_nse_micro_d_mas,prob_nse_micro_c_menos,prob_nse_micro_c,prob_nse_micro_c_mas,prob_nse_micro_ab,nse_micro_probability_sum,municipio_nse_ageb,localidad,ageb_nse_ageb,e_probability,d_probability,d_mas_probability,c_menos_probability,c_probability,c_mas_probability,ab_probability,nivel_socioeconomico_amai_calibrado
5457,2023-02-23 00:00:00+00:00,Tonalá,1410100092143,41,Tiempos excesivos de traslado,El tiempo de duración de viaje,4,Propia,"$15,001 y $25,000",2,0,0,En la cochera de la casa,Cónyuge,Sí,No,109,Preparatoria Completa,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27.0,27.0,32,43,"$15,001 y $25,000",27.0,41,Hombres,0.0134551320402343,0.3921745705539289,0.4918372845437476,0.0862968833593542,0.0162361295027349,0.0529843278676477,0.6735234680000911,0.2734922041322611,0.0635301946400543,0.4889074681518585,0.3850582886969609,0.0625040485111262,26.089634913362236,29.018696826218463,19.572289528633274,176.68062126821397,C+,0.0,0.0,4.529138269255011e-05,0.012722513194752504,0.31707938212430364,0.5680339776294894,0.10211883566876177,0.9999999999999999,101,9,2143,0.0,0.10787671232876712,0.14554794520547945,0.2054794520547945,0.25,0.20034246575342465,0.09075342465753425,A/B
5679,2023-02-23 00:00:00+00:00,Tonalá,1410100092181,41,Pavimento deteriorado,Poca frecuencia de paso en la noche,3,Propia,"$7,001 y $10,000",0,1,0,En la cochera de la casa,Cónyuge,Sí,Sí,109,Carrera técnica,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,23.0,32,0,"$7,001 y $10,000",23.0,26,Hombres,0.0406384837938271,0.5416815956470272,0.3316759809825108,0.0826674700600219,0.003336469516613,0.4246975799132957,0.5232516785392144,0.0520507415474899,0.518740490616902,0.3352513860815841,0.1116276120680879,0.0343805112334258,22.413407608437648,15.004425137673174,13.293185151344302,105.71101789745514,D+,0.0,0.3235020562805025,0.3424525443971206,0.2796095831765064,0.05357386967139144,0.0008619464744789782,0.0,1.0,101,9,2181,0.012345679012345678,0.11522633744855967,0.12345679012345678,0.25102880658436216,0.25102880658436216,0.18106995884773663,0.06584362139917696,D
5656,2023-02-23 00:00:00+00:00,Tonalá,1410100092181,41,Congestionamiento,Poca frecuencia de paso en la noche,3,Propia,"$7,001 y $10,000",0,1,0,,Hijo,Sí,Sí,109,Carrera técnica,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,23.0,32,0,"$7,001 y $10,000",23.0,31,Hombres,0.0495133824719321,0.5323390123680599,0.3408961708408015,0.0733583050775672,0.0038931292416389,0.4010871176764443,0.5383423931759332,0.0605704891476224,0.455095538212912,0.4159565252563968,0.1019433256353587,0.0270046108953323,22.164829398893815,15.767030426160652,13.606856073704892,106.53871589875935,D+,0.0,0.3019630562693142,0.3554841799517326,0.28445439328112604,0.05723300389556397,0.0008653666022624996,0.0,0.9999999999999994,101,9,2181,0.012345679012345678,0.11522633744855967,0.12345679012345678,0.25102880658436216,0.25102880658436216,0.18106995884773663,0.06584362139917696,D+
5564,2023-02-23 00:00:00+00:00,Tonalá,1410100092181,41,Insuficiente transporte público,Poca frecuencia de paso en el día,4,Propia,"$7,001 y $10,000",1,0,0,En la cochera de la casa,Cónyuge,Sí,Sí,109,Carrera técnica,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,23.0,32,22,"$7,001 y $10,000",23.0,27,Hombres,0.0182594818142248,0.6954772082249129,0.2514373682829736,0.0301957935490681,0.0046301481288206,0.2587800851417685,0.6622984120374892,0.0789215028207423,0.2604954889615632,0.5207195584622785,0.1698037313863419,0.0489812211898163,19.89816207926107,19.60447252147463,16.058165478435292,132.560800079171,C-,0.0,0.0036913897319039287,0.14478371815217775,0.6020476557633425,0.2218650164931779,0.027415544824057024,0.00019667503534069714,0.9999999999999999,101,9,2181,0.012345679012345678,0.11522633744855967,0.12345679012345678,0.25102880658436216,0.25102880658436216,0.18106995884773663,0.06584362139917696,D+
5604,2023-02-23 00:00:00+00:00,Tonalá,1410100092181,41,Pavimento deteriorado,La distancia a las paradas,2,Rentada,"$7,001 y $10,000",1,0,0,En la cochera de la casa,Jefe del hogar,Sí,Sí,109,Carrera técnica,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,23.0,32,22,"$7,001 y $10,000",23.0,41,Hombres,0.0589781573706119,0.5754679474740656,0.3569162393777759,0.0061190081077742,0.0025186476697726,0.0513054005062165,0.8669852143132716,0.0817093851805119,0.4676320485005782,0.4543991866513582,0.0671576265565353,0.010811138291528,20.131534513635785,24.647986247002574,12.969182837112104,134.74870359775048,C-,0.0,0.0027899724565698175,0.051370059979791945,0.6908010544061541,0.23570046209754558,0.019316999952998626,2.145110693985505e-05,1.0,101,9,2181,0.012345679012345678,0.11522633744855967,0.12345679012345678,0.25102880658436216,0.25102880658436216,0.18106995884773663,0.06584362139917696,C-
5524,2023-02-23 00:00:00+00:00,Tonalá,1410100092181,41,Insuficiente transporte público,Poca frecuencia de paso en la noche,5,Propia,"$7,001 y $10,000",1,0,0,En la cochera de la casa,Cónyuge,Sí,Sí,109,Secundaria Completa,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,18.0,32,22,"$7,001 y $10,000",18.0,47,Hombres,0.0213668125724611,0.4517814575956252,0.350581059139025,0.106951851097712,0.069318819595177,0.2529090854449265,0.6242954727431231,0.1227954418119502,0.0790200563520145,0.4747904242946398,0.3475177036224192,0.0986718157309263,26.792967843044707,20.754477110996618,19.726730229858056,139.2741751838994,C-,0.0,0.0029927148724748324,0.11979029088279866,0.38682799244517535,0.4030913448770671,0.0834996760822801,0.0037979808402040438,1.0,101,9,2181,0.012345679012345678,0.11522633744855967,0.12345679012345678,0.25102880658436216,0.25102880658436216,0.18106995884773663,0.06584362139917696,C-
5671,2023-02-23 00:00:00+00:00,Tonalá,1410100092181,41,Vialidades insuficientes,Poca frecuencia de paso en el día,6,Propia,"$10,001 y $15,000",1,0,0,En la cochera de la casa,Cónyuge,Sí,Sí,109,Carrera técnica,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,23.0,32,22,"$10,001 y $15,000",23.0,41,Hombres,0.0172937802708244,0.4127243863188245,0.3743599751759937,0.1252428751545289,0.070378983079829,0.2164285743232456,0.6452702991697317,0.1383011265070227,0.0693892827305494,0.4705281738295961,0.349146331486975,0.1109362119528794,27.85031525021607,21.98664012590363,20.01303578129748,146.84999115741718,C,0.0,0.0020208398834670924,0.05072467068441885,0.401966790229899,0.3794338373818406,0.15945410004639227,0.00639976177398257,1.0000000000000004,101,9,2181,0.012345679012345678,0.11522633744855967,0.12345679012345678,0.25102880658436216,0.25102880658436216,0.18106995884773663,0.06584362139917696,C
5685,2023-02-23 00:00:00+00:00,Tonalá,1410100092181,41,Insuficiente transporte público,Poca frecuencia de paso en el día,5,Propia,"$10,001 y $15,000",1,1,0,En la cochera de la casa,Hijo,Sí,Sí,109,Carrera técnica,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,23.0,32,22,"$10,001 y $15,000",23.0,53,Hombres,0.0210292980935015,0.3453965179878058,0.4305399447911621,0.1443843364925776,0.0586499026349534,0.1570211825543792,0.6345649080617103,0.2084139093839103,0.0613344004564829,0.4349022627549559,0.3948852650965227,0.1088780716920383,28.747009597733847,25.025011534524836,20.410456064192932,151.18247719645163,C,0.0,0.001638595919079706,0.02939510535977754,0.33294643622049797,0.41726484485474397,0.20932096221172508,0.009434055434175703,1.0,101,9,2181,0.012345679012345678,0.11522633744855967,0.12345679012345678,0.25102880658436216,0.25102880658436216,0.18106995884773663,0.06584362139917696,C
5639,2023-02-23 00:00:00+00:00,Tonalá,1410100092181,41,Pavimento deteriorado,Poca frecuencia de paso en el día,6,Propia,"$10,001 y $15,000",1,0,2,En la cochera de la casa,Cónyuge,Sí,Sí,109,Preparatoria Completa,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27.0,27.0,32,22,"$10,001 y $15,000",27.0,39,Hombres,0.0118704751094463,0.3785518634077722,0.4065493165487014,0.1370303018558775,0.0659980430782026,0.1690779850543917,0.6614241834460138,0.1694978314995944,0.0674398103575193,0.4692800831880823,0.352492020407878,0.1107880860465205,28.61058127726706,23.840578483185272,20.0530270571472,153.50418681759953,C,0.0,0.00013535412810710857,0.03675382220535797,0.2341811123526615,0.5064767509136939,0.209447650706979,0.013005309693200622,1.0000000000000002,101,9,2181,0.012345679012345678,0.11522633744855967,0.12345679012345678,0.25102880658436216,0.25102880658436216,0.18106995884773663,0.06584362139917696,C
5546,2023-02-23 00:00:00+00:00,Tonalá,1410100092181,41,Pavimento deteriorado,Poca frecuencia de paso en la noche,5,Propia,"$10,001 y $15,000",2,1,0,En la cochera de la casa,Hijo,Sí,Sí,109,Carrera técnica,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,23.0,32,43,"$10,001 y $15,000",23.0,53,Hombres,0.0274559216904114,0.3836804841916773,0.3657313104723915,0.1593110804518743,0.063821203193646,0.1022473901520491,0.6024048231176656,0.2953477867302853,0.0470225059431467,0.3563831000149691,0.4069740140976093,0.1896203799442747,28.31428098311792,28.339061731147385,21.9135381443441,176.5668808586094,C+,0.0,0.0,0.0011324790799571412,0.04189684483257405,0.26075591567579304,0.5891064561928142,0.10710830421886179,1.0000000000000002,101,9,2181,0.012345679012345678,0.11522633744855967,0.12345679012345678,0.25102880658436216,0.25102880658436216,0.18106995884773663,0.06584362139917696,C+
5693,2023-02-23 00:00:00+00:00,Tonalá,1410100092181,41,Insuficiente transporte público,Poca frecuencia de paso en el día,5,Propia,"$7,001 y $10,000",1,1,0,En la cochera de la casa,Hijo,Sí,Sí,109,Posgrado,0.0,0.0,0.0,0.0,0.0,0.0,1.0,85.0,85.0,32,22,"$7,001 y $10,000",85.0,36,Hombres,0.0173995293288756,0.5165188272406198,0.3861799287521302,0.053439337296227,0.0264623773821477,0.0320836656089532,0.6429109694600166,0.3250053649310301,0.1349616239153965,0.45392973429832,0.2970655345055313,0.114043107280752,23.79177473586279,30.705115418798815,19.12152100121311,212.6184111558747,A/B,0.0,0.0,0.0,0.0,0.0027311365575133297,0.23389167021242588,0.7633771932300607,0.9999999999999999,101,9,2181,0.012345679012345678,0.11522633744855967,0.12345679012345678,0.25102880658436216,0.25102880658436216,0.18106995884773663,0.06584362139917696,A/B
5491,2023-02-23 00:00:00+00:00,Tonalá,1410100092209,41,Falta de señalamientos,La distancia a las paradas,5,Propia,No quiso responder,1,1,0,En la cochera de la casa,Cónyuge,Sí,No,109,Licenciatura Completa,0.0,0.0,0.0,0.0,0.0,1.0,0.0,59.0,59.0,32,22,,59.0,51,Mujeres,0.0212366756896084,0.1404951578703984,0.3712012080837061,0.292012555823579,0.1750544025327085,0.0339246053647822,0.4282799710160002,0.5377954236192176,0.0279615742157716,0.2225269781182297,0.5622801692562528,0.1872312784097457,37.72556094103072,35.55510421448723,23.27024921487978,209.55091437039775,A/B,0.0,0.0,0.0,0.0007188274974043563,0.017274037976580576,0.3528051300655699,0.6292020044604455,1.0000000000000004,101,9,2209,,0.07208121827411168,0.10862944162436548,0.19086294416243654,0.2751269035532995,0.25888324873096447,0.09238578680203045,A/B
5503,2023-02-23 00:00:00+00:00,Tonalá,1410100092209,41,Falta de señalamientos,La distancia a las paradas,2,Propia,No quiso responder,1,0,0,En la cochera de la casa,Cónyuge,Sí,No,109,Licenciatura Completa,0.0,0.0,0.0,0.0,0.0,1.0,0.0,59.0,59.0,32,22,,59.0,31,Hombres,0.0671182054345361,0.3175331660945722,0.6117640471988542,0.0023463982537274,0.00123818301831,0.0371755709316886,0.6763394197361282,0.286485009332183,0.3724152930096572,0.4283649850674575,0.1464437471196968,0.0527759748031884,23.91114643837144,29.69694151227968,15.036643229731334,181.64473118038245,C+,0.0,0.0,0.0,0.006759640895642155,0.14876328755403223,0.7275019096757777,0.11697516187454753,0.9999999999999996,101,9,2209,,0.07208121827411168,0.10862944162436548,0.19086294416243654,0.2751269035532995,0.25888324873096447,0.09238578680203045,C+
5507,2023-02-23 00:00:00+00:00,Tonalá,1410100092209,41,Falta de estacionamiento,La distancia a las paradas,6,Propia,No quiso responder,2,0,0,En la cochera de la casa,Nieto,Sí,No,109,Licenciatura Completa,0.0,0.0,0.0,0.0,0.0,1.0,0.0,59.0,59.0,32,43,,59.0,39,Hombres,0.0068153139929966,0.2234259489651103,0.4647151704512728,0.2223248185522594,0.0827187480383607,0.0302701695240329,0.4358618411269426,0.5338679893490244,0.0311355645814678,0.3253399356845263,0.3979703825967139,0.2455541171372918,33.03034480221005,35.552479686450766,22.863544418318636,225.44636890697944,A/B,0.0,0.0,0.0,0.0,0.0027096842003066306,0.10476998633587471,0.8925203294638182,0.9999999999999996,101,9,2209,,0.07208121827411168,0.10862944162436548,0.19086294416243654,0.2751269035532995,0.25888324873096447,0.09238578680203045,A/B
5513,2023-02-23 00:00:00+00:00,Tonalá,1410100092209,41,Insuficiente transporte público,Conducción del/ de la chofer,4,Rentada,No quiso responder,2,2,0,,Cónyuge,Sí,No,109,Licenciatura Completa,0.0,0.0,0.0,0.0,0.0,1.0,0.0,59.0,59.0,32,43,,59.0,66,Hombres,0.0313664659980896,0.2253992117365748,0.4094449256144146,0.2482301372985036,0.0855592593524174,0.0056330917867976,0.3612932088656877,0.6330736993475146,0.0354310716008741,0.2535048120743475,0.6551193938788742,0.0559447224459041,32.711482006324104,38.42550088210969,21.852622137358463,226.98960502579226,A/B,0.0,0.0,0.0,0.0,0.0009450727748314155,0.10240238724008235,0.896652539985086,0.9999999999999998,101,9,2209,,0.07208121827411168,0.10862944162436548,0.19086294416243654,0.2751269035532995,0.25888324873096447,0.09238578680203045,A/B
5520,2023-02-23 00:00:00+00:00,Tonalá,1410100092209,41,Falta de señalamientos,Poca frecuencia de paso en el día,2,Propia,No quiso responder,1,0,0,"En la calle, afuera de la casa",Cónyuge,Sí,No,109,Licenciatura Completa,0.0,0.0,0.0,0.0,0.0,1.0,0.0,59.0,59.0,32,22,,59.0,40,Hombres,0.0733022729619282,0.364821105898804,0.5584286425128733,0.0021737989967282,0.0012741796296664,0.0299448636906111,0.6218424976673982,0.3482126386419906,0.252305257753809,0.4934517965929068,0.1937004773585122,0.0605424682947718,22.96132421764028,31.290213960191117,16.499841249553974,183.7513794273854,C+,0.0,0.0,0.0,0.004818447647800504,0.12084920612156747,0.7189116884699523,0.15542065776067926,0.9999999999999996,101,9,2209,,0.07208121827411168,0.10862944162436548,0.19086294416243654,0.2751269035532995,0.25888324873096447,0.09238578680203045,C+
5527,2023-02-23 00:00:00+00:00,Tonalá,1410100092209,41,Falta de estacionamiento,La distancia a las paradas,6,Propia,No quiso responder,2,0,0,En la cochera de la casa,Hijo,Sí,No,109,Licenciatura Completa,0.0,0.0,0.0,0.0,0.0,1.0,0.0,59.0,59.0,32,43,,59.0,46,Hombres,0.0136346282873887,0.2095447582033281,0.3099014948604095,0.2874258231038362,0.1794932955450379,0.0217178223454467,0.3524016896604273,0.625880487994126,0.0165067354039289,0.2078737044006316,0.5181755517652477,0.2574440084301917,36.9207966047464,37.87402348757418,24.132454665773615,232.92727475809417,A/B,0.0,0.0,0.0,0.0,0.001396550120459562,0.07493704492771472,0.9236664049518258,1.0,101,9,2209,,0.07208121827411168,0.10862944162436548,0.19086294416243654,0.2751269035532995,0.25888324873096447,0.09238578680203045,A/B
5530,2023-02-23 00:00:00+00:00,Tonalá,1410100092209,41,Insuficiente transporte público,El sobrecupo de personas en las unidades del transporte,3,Prestada,No quiso responder,2,1,0,,Cónyuge,Sí,No,109,Licenciatura Completa,0.0,0.0,0.0,0.0,0.0,1.0,0.0,59.0,59.0,32,43,,59.0,53,Hombres,0.0305815106360306,0.3141347388104568,0.4998328600246793,0.1409159755778295,0.0145349149510038,0.0198787541496438,0.4004632116979814,0.5796580341523748,0.048922584394586,0.3689367982688374,0.5307457127179049,0.0513949046186717,27.575604431513305,36.85504468591317,20.6769035004853,219.10755261791178,A/B,0.0,0.0,0.0,0.0,0.0038164336961730837,0.1629232906737617,0.8332602756300651,0.9999999999999999,101,9,2209,,0.07208121827411168,0.10862944162436548,0.19086294416243654,0.2751269035532995,0.25888324873096447,0.09238578680203045,A/B
5543,2023-02-23 00:00:00+00:00,Tonalá,1410100092209,41,Insuficiente transporte público,La falta de comodidad de las unidades del transporte,4,Otros,No quiso responder,2,1,0,"En la calle, afuera de la casa",Cónyuge,Sí,No,109,Licenciatura Completa,0.0,0.0,0.0,0.0,0.0,1.0,0.0,59.0,59.0,32,43,,59.0,66,Hombres,0.0412715479074117,0.2255138082277177,0.4145229741204496,0.2272946903710741,0.091396979373347,0.0078246121307247,0.2742673045434422,0.7179080833258331,0.0262553640702108,0.1811406414433521,0.6732507479393807,0.1193532465470563,32.263690819993286,40.32409522535677,23.08561501570626,229.67340106105632,A/B,0.0,0.0,0.0,0.0,0.0009860920700677192,0.07963205691460574,0.9193818510153262,0.9999999999999997,101,9,2209,,0.07208121827411168,0.10862944162436548,0.19086294416243654,0.2751269035532995,0.25888324873096447,0.09238578680203045,A/B
5565,2023-02-23 00:00:00+00:00,Tonalá,1410100092209,41,Insuficiente transporte público,El sobrecupo de personas en las unidades del transporte,4,Rentada,No quiso responder,1,1,0,,Hijo,No,No,109,Licenciatura Completa,0.0,0.0,0.0,0.0,0.0,1.0,0.0,59.0,59.0,0,22,,59.0,62,Mujeres,0.0310256544885989,0.260840187208675,0.4252773657925264,0.2073732617641656,0.0754835307460341,0.0451717237585156,0.7273155850588469,0.2275126911826374,0.1432731368462996,0.4565829448558399,0.3638391293495371,0.0363047889483232,31.239866564358145,28.148670526996284,18.345404563199075,158.73394165455352,C,0.0,0.00020079476449394202,0.011501573992938528,0.15871423570419257,0.5535763034039987,0.25958126485732247,0.016425827277053443,0.9999999999999997,101,9,2209,,0.07208121827411168,0.10862944162436548,0.19086294416243654,0.2751269035532995,0.25888324873096447,0.09238578680203045,C
5574,2023-02-23 00:00:00+00:00,Tonalá,1410100092209,41,Insuficiente transporte público,El sobrecupo de personas en las unidades del transporte,4,Prestada,No quiso responder,2,1,0,,Cónyuge,Sí,No,109,Licenciatura Completa,0.0,0.0,0.0,0.0,0.0,1.0,0.0,59.0,59.0,32,43,,59.0,48,Hombres,0.0072865449799881,0.2300826957407878,0.4937421178077533,0.1930427772919558,0.0758458641795154,0.0248654599161599,0.439173945069143,0.5359605950146971,0.0423255909947558,0.2981420388342052,0.6002916181043202,0.0592407520667186,32.26381155853258,35.73032264735019,21.411580249944013,223.4057144558268,A/B,0.0,0.0,0.0,0.0,0.002264481211762105,0.12631699594012855,0.8714185228481095,1.0000000000000002,101,9,2209,,0.07208121827411168,0.10862944162436548,0.19086294416243654,0.2751269035532995,0.25888324873096447,0.09238578680203045,A/B
5456,2023-02-23 00:00:00+00:00,Tonalá,1410100092213,41,Insuficiente transporte público,La falta de comodidad de las unidades del transporte,3,Prestada,No quiso responder,1,1,0,,Cónyuge,No,No,109,Licenciatura Completa,0.0,0.0,0.0,0.0,0.0,1.0,0.0,59.0,59.0,0,22,,59.0,42,Hombres,0.0220850506379767,0.4034006195741649,0.4548733123669947,0.1125189782856174,0.007122039135247,0.1340945858810081,0.6585733016226404,0.2073321124963515,0.2289484658610708,0.5821337378237531,0.1667169923432069,0.022200803971969,25.76239936537778,25.55036852627189,15.857361075408592,148.17012896705825,C,0.0,0.000678027612139969,0.0494879777853118,0.301057888469616,0.5240346917296591,0.12308494050695613,0.0016564738963174939,1.0000000000000004,101,9,2213,,0.0442225392296719,0.07417974322396577,0.15263908701854492,0.28530670470756064,0.2867332382310984,0.15549215406562053,C
5464,2023-02-23 00:00:00+00:00,Tonalá,1410100092213,41,Falta de señalamientos,La distancia a las paradas,3,Propia,No quiso responder,1,0,0,En la cochera de la casa,Cónyuge,Sí,No,109,Licenciatura Completa,0.0,0.0,0.0,0.0,0.0,1.0,0.0,59.0,59.0,32,22,,59.0,49,Hombres,0.0373910974264707,0.3578070644301358,0.4946532826341485,0.1085019925450565,0.001646562964189,0.0267832832235238,0.4996957158108671,0.4735210009656089,0.0520103713700087,0.4489391755847289,0.4200653847277805,0.0789850683174817,25.792889725998773,34.24818422484443,20.20820119994188,193.24927515078508,C+,0.0,0.0,0.0,0.0014207845386021859,0.04245944063079315,0.6406495802822332,0.31547019454837166,1.0000000000000002,101,9,2213,,0.0442225392296719,0.07417974322396577,0.15263908701854492,0.28530670470756064,0.2867332382310984,0.15549215406562053,C+
5468,2023-02-23 00:00:00+00:00,Tonalá,1410100092213,41,Falta de señalamientos,Falta de información de rutas,4,Propia,No quiso responder,2,0,0,En la cochera de la casa,Cónyuge,Sí,No,109,Licenciatura Completa,0.0,0.0,0.0,0.0,0.0,1.0,0.0,59.0,59.0,32,43,,59.0,48,Hombres,0.0198643670059009,0.3128918024956876,0.4785621813412681,0.132715576094096,0.0559660730630469,0.0169221569425358,0.3867108526898485,0.5963669903676156,0.028307055607746,0.2756669562018899,0.5786990823786557,0.1173269058117082,29.047651616188908,37.3103090118343,22.28036670715461,222.63832733517782,A/B,0.0,0.0,0.0,0.0,0.00216307899267437,0.135572541118356,0.8622643798889689,0.9999999999999992,101,9,2213,,0.0442225392296719,0.07417974322396577,0.15263908701854492,0.28530670470756064,0.2867332382310984,0.15549215406562053,A/B
5469,2023-02-23 00:00:00+00:00,Tonalá,1410100092213,41,Insuficiente transporte público,La distancia a las paradas,2,Hipotecada,No quiso responder,1,0,0,En la cochera de la casa,Otro parentesco,No,No,109,Licenciatura Completa,0.0,0.0,0.0,0.0,0.0,1.0,0.0,59.0,59.0,0,22,,59.0,38,Hombres,0.0464535298141179,0.3129257767633278,0.6358657373382799,0.00394583505771,0.0008091210265648,0.0257723605090507,0.851272014948334,0.1229556245426153,0.4417760676557697,0.4612999354610974,0.0815752757844675,0.0153487210986654,24.63658930421171,26.209442712262938,13.36397320260823,145.2100052190829,C,0.0,0.0005289018702053958,0.02542132848044358,0.28212673246107073,0.6377812103384679,0.05407884476855335,6.298208125938327e-05,1.0000000000000004,101,9,2213,,0.0442225392296719,0.07417974322396577,0.15263908701854492,0.28530670470756064,0.2867332382310984,0.15549215406562053,C
5471,2023-02-23 00:00:00+00:00,Tonalá,1410100092213,41,Vialidades insuficientes,La distancia a las paradas,3,Propia,No quiso responder,1,0,0,En la cochera de la casa,Cónyuge,Sí,No,109,,0.0184751200810671,0.0727295296428306,0.0801929510151176,0.0510386431708019,0.0856261559245431,0.6670098452944621,0.0249277548711774,,47.20173298365771,32,22,,47.20173298365771,66,Hombres,0.1678192603513066,0.4805146269076544,0.2666253545225567,0.0834368894341107,0.001603868784372,0.014919588913358,0.4414241751791807,0.5436562359074613,0.0382329999036153,0.3827747451539294,0.5008581893120142,0.0781340656304411,19.409038303629867,36.14602329195101,20.95114656535425,177.70794114459284,C+,0.0,0.001081707873265671,0.013016223731708597,0.0923621495099153,0.21295288598662232,0.5073991298995557,0.17318790299893247,1.0,101,9,2213,,0.0442225392296719,0.07417974322396577,0.15263908701854492,0.28530670470756064,0.2867332382310984,0.15549215406562053,C+
5474,2023-02-23 00:00:00+00:00,Tonalá,1410100092213,41,Insuficiente transporte público,El tiempo de duración de viaje,4,Prestada,No quiso responder,2,1,1,En la cochera de la casa,Hijo,Sí,No,109,Licenciatura Completa,0.0,0.0,0.0,0.0,0.0,1.0,0.0,59.0,59.0,32,43,,59.0,60,Hombres,0.0212344292670219,0.1993176634039706,0.4515246794865925,0.2255096968928165,0.1024135309495987,0.0189138341220329,0.411200809759283,0.5698853561186841,0.0358985613762432,0.2443265589457126,0.6554558782786957,0.0643190013993483,33.60770146013901,36.653431171800946,21.985562557609192,226.24669518954917,A/B,0.0,0.0,0.0,0.0,0.0017714866870831962,0.1076111803630359,0.890617332949881,1.0,101,9,2213,,0.0442225392296719,0.07417974322396577,0.15263908701854492,0.28530670470756064,0.2867332382310984,0.15549215406562053,A/B
5478,2023-02-23 00:00:00+00:00,Tonalá,1410100092213,41,Falta de señalamientos,La distancia a las paradas,5,Propia,No quiso responder,2,0,0,En la cochera de la casa,Hijo,Sí,No,109,,0.0182199362269225,0.0745051814409946,0.0755367237022695,0.0503336822494392,0.077436282580481,0.6775946677457556,0.0263735260541372,,47.64750745550313,32,43,,47.64750745550313,68,Hombres,0.0205296764144043,0.2688213426221351,0.3066824007033533,0.2763870035263005,0.1275795767338071,0.0050785278606269,0.2208166749233917,0.7741047972159812,0.013569381299981,0.121704481918455,0.5021371793038287,0.3625889574777353,34.03563090410804,41.68252566731252,25.70996570367455,224.07562973059825,A/B,0.0,3.623752482433021e-07,3.7166891989542026e-05,0.0015930716146583888,0.028675531517537368,0.1784028294993204,0.7912910381012462,1.0000000000000002,101,9,2213,,0.0442225392296719,0.07417974322396577,0.15263908701854492,0.28530670470756064,0.2867332382310984,0.15549215406562053,A/B
5485,2023-02-23 00:00:00+00:00,Tonalá,1410100092213,41,Vialidades insuficientes,La distancia a las paradas,3,Rentada,No quiso responder,1,0,0,En la cochera de la casa,Compañero,Sí,No,109,Licenciatura Completa,0.0,0.0,0.0,0.0,0.0,1.0,0.0,59.0,59.0,32,22,,59.0,31,Hombres,0.0074088811170086,0.3549115040967634,0.5806562625873976,0.0541382687216675,0.0028850834771637,0.0216579655689832,0.7800152595122578,0.1983267749187589,0.2767005879061984,0.5520517769737799,0.14769194091278,0.0235556942072415,25.990367154964467,28.04172464947586,15.344821931368518,182.37691373580887,C+,0.0,0.0,0.0,0.002283585170308741,0.09855392977374207,0.7934168050949796,0.10574567996097,1.0000000000000004,101,9,2213,,0.0442225392296719,0.07417974322396577,0.15263908701854492,0.28530670470756064,0.2867332382310984,0.15549215406562053,C+
5487,2023-02-23 00:00:00+00:00,Tonalá,1410100092213,41,Insuficiente transporte público,El sobrecupo de personas en las unidades del transporte,3,Rentada,No quiso responder,2,0,0,"En la calle, afuera de la casa",Jefe del hogar,Sí,No,109,Licenciatura Completa,0.0,0.0,0.0,0.0,0.0,1.0,0.0,59.0,59.0,32,43,,59.0,65,Hombres,0.0368102585169071,0.4098205454229642,0.4321246039510575,0.1163306147217879,0.0049139773872836,0.0055324966288752,0.4089473803223657,0.5855201230487589,0.0456869911342927,0.3690696293204065,0.5385503936099001,0.0466929859354006,25.194131801653793,37.33418291102845,20.68999499477127,217.2183097074535,A/B,0.0,0.0,0.0,0.0,0.0018317903236608852,0.19513278535665524,0.8030354243196841,1.0000000000000002,101,9,2213,,0.0442225392296719,0.07417974322396577,0.15263908701854492,0.28530670470756064,0.2867332382310984,0.15549215406562053,A/B
